,date,symbol,open,close,low,high,volume,change,,BUY,SELL,vol/meanVal,SUM BUY,SUM BUY
6113,17/04/2013,AAPL,60.03857043,57.54285814,56.87285614,60.08571243,236264000,-5.499249611,62.56999971,FALSE,FALSE,2.882148051,189.0401728,
6114,18/04/2013,AAPL,57.85571286,56.00714114,55.67714314,57.97000129,166574800,-2.668822943,62.56999971,FALSE,FALSE,1.725788707,189.0401728,
6115,19/04/2013,AAPL,55.42428586,55.79000086,55.014286,57.08571243,152318600,-0.38770106,62.56999971,FALSE,FALSE,1.461548692,189.0401728,
6116,22/04/2013,AAPL,56.09142686,56.952858,55.89571386,57.45714186,107480100,2.084346876,62.56999971,FALSE,FALSE,0.978366006,189.0401728,
6117,23/04/2013,AAPL,57.71285629,58.01857,56.97285843,58.34000014,166059600,1.871217771,62.56999971,FALSE,FALSE,1.468462122,189.0401728,
6118,24/04/2013,AAPL,56.22000129,57.92285543,56.07143014,59.32143014,242412800,-0.164972301,62.56999971,FALSE,FALSE,1.986589101,189.0401728,
6119,25/04/2013,AAPL,58.74714286,58.34000014,58.14285657,59.134285,96209400,0.720172904,62.02142714,FALSE,FALSE,0.702937165,189.0401728,
6120,26/04/2013,AAPL,58.54428486,59.59999843,58.32143014,59.82428743,191024400,2.159750235,61.12714386,FALSE,FALSE,1.381436473,189.0401728,
6121,29/04/2013,AAPL,60.06428529,61.445713,60,61.945713,160081600,3.096836608,60.94428629,BUY,FALSE,1.057225873,192.1370095,192.1370095
6122,30/04/2013,AAPL,62.15714257,63.25428386,61.72428514,63.60714343,172884600,2.943363779,61.945713,BUY,FALSE,1.08400563,195.0803732,195.0803732
6123,01/05/2013,AAPL,63.49428557,62.75571443,62.05571371,63.561428,126727300,-0.788198679,63.60714343,BUY,FALSE,0.749284918,194.2921746,194.2921746
6124,02/05/2013,AAPL,63.11142729,63.64571386,62.94714357,64.08428186,105457100,1.418196634,63.60714343,BUY,FALSE,0.666701775,195.7103712,195.7103712
6125,03/05/2013,AAPL,64.47285457,64.28285986,64.16428371,64.74714657,90325200,1.001082337,64.08428186,BUY,FALSE,0.593988579,196.7114535,196.7114535
6126,06/05/2013,AAPL,65.10142514,65.815712,64.90142829,66.02857214,124160400,2.384542541,64.74714657,BUY,FALSE,0.851193707,199.0959961,199.0959961
6127,07/05/2013,AAPL,66.42428586,65.52285771,64.81428529,66.53571314,120938300,-0.44496106,66.02857214,BUY,FALSE,0.819730389,198.651035,198.651035
6128,08/05/2013,AAPL,65.57714086,66.26285557,65.115715,66.48143,118149500,1.129373605,66.53571314,BUY,FALSE,0.826092553,199.7804086,199.7804086
6129,09/05/2013,AAPL,65.68714143,65.25285343,65.08285529,66.14286043,99621900,-1.52423576,66.53571314,FALSE,SELL,0.762826333,199.7804086,
6130,10/05/2013,AAPL,65.42428586,64.70999914,64.35428614,65.67285914,83713000,-0.831924217,66.53571314,FALSE,FALSE,0.639337856,199.7804086,
6131,13/05/2013,AAPL,64.50142671,64.96286014,64.5,65.41428371,79237200,0.39076032,66.53571314,FALSE,FALSE,0.659179014,199.7804086,
6132,14/05/2013,AAPL,64.83571629,63.40857314,63.16428757,65.02857214,111779500,-2.392577846,66.53571314,FALSE,FALSE,0.996950182,199.7804086,
6133,15/05/2013,AAPL,62.73714443,61.264286,60.337143,63,185403400,-3.381699089,66.53571314,FALSE,FALSE,1.748908179,199.7804086,
6134,16/05/2013,AAPL,60.46285629,62.082859,59.84285743,62.54999929,150801000,1.336134073,66.53571314,FALSE,FALSE,1.347899128,199.7804086,
6135,17/05/2013,AAPL,62.72142786,61.89428714,61.57285686,62.869999,106976100,-0.303742229,66.53571314,FALSE,FALSE,0.918936503,199.7804086,
6136,20/05/2013,AAPL,61.70142743,63.27571486,61.44285586,63.68571471,112894600,2.231914743,66.53571314,FALSE,FALSE,0.956101656,199.7804086,
6137,21/05/2013,AAPL,62.59285743,62.80857086,62.02857214,63.63999943,114005500,-0.73826744,66.48143,FALSE,FALSE,0.974810488,199.7804086,
6138,22/05/2013,AAPL,63.43571471,63.04999929,62.60285571,64.050003,110759600,0.384387714,66.14286043,FALSE,FALSE,0.952703797,199.7804086,
6139,23/05/2013,AAPL,62.27857214,63.162857,62.25571443,63.73714443,88255300,0.178997163,65.67285914,FALSE,FALSE,0.763988283,199.7804086,
6140,24/05/2013,AAPL,62.97857286,63.59285743,62.90857314,63.66571429,69041700,0.680780526,65.41428371,FALSE,FALSE,0.603603593,199.7804086,
6141,28/05/2013,AAPL,64.271431,63.06285857,62.97857286,64.44428257,96536300,-0.833425138,65.02857214,FALSE,FALSE,0.854943688,199.7804086,
6142,29/05/2013,AAPL,62.85714343,63.56428529,62.77142714,63.92856986,82644100,0.795122091,64.44428257,FALSE,FALSE,0.720867755,199.7804086,
6143,30/05/2013,AAPL,63.66428757,64.51142886,63.50142671,64.92857357,88379900,1.490056194,64.44428257,BUY,FALSE,0.791000697,201.2704648,201.2704648
6144,31/05/2013,AAPL,64.64286043,64.24714657,64.21428686,65.300003,96075700,-0.409667395,64.92857357,BUY,FALSE,0.941647119,200.8607974,200.8607974
6145,03/06/2013,AAPL,64.38999943,64.38857271,63.21142957,64.62285614,93088100,0.220128282,65.300003,FALSE,SELL,0.964075268,200.8607974,
6146,04/06/2013,AAPL,64.74571229,64.18714143,63.912857,64.91857143,73182200,-0.312837001,65.300003,FALSE,FALSE,0.768978422,200.8607974,
6147,05/06/2013,AAPL,63.66428757,63.587143,63.38714214,64.38857271,72647400,-0.934764217,65.300003,FALSE,FALSE,0.79659997,200.8607974,
6148,06/06/2013,AAPL,63.63857271,62.63714214,62.00714114,63.85714343,104233500,-1.494014065,65.300003,FALSE,FALSE,1.197246345,200.8607974,
6149,07/06/2013,AAPL,62.35714343,63.115715,61.82428743,63.31999971,101133900,0.764040063,65.300003,FALSE,FALSE,1.170417189,200.8607974,
6150,10/06/2013,AAPL,63.532856,62.69857029,62.40000157,64.15428929,112538300,-0.660920517,65.300003,FALSE,FALSE,1.283273361,200.8607974,
6151,11/06/2013,AAPL,62.24857329,62.514286,61.90285871,63.25142671,71528100,-0.29392104,65.300003,FALSE,FALSE,0.777091309,200.8607974,
6152,12/06/2013,AAPL,62.78571314,61.74142843,61.64285657,63.03571314,66306800,-1.236289526,65.300003,FALSE,FALSE,0.740484797,200.8607974,
6153,13/06/2013,AAPL,61.78571314,62.27999871,61.25,62.44857029,71458100,0.872299676,65.300003,FALSE,FALSE,0.81284234,200.8607974,
6154,14/06/2013,AAPL,62.20000071,61.43571471,61.21428686,62.32714457,67966500,-1.355626232,64.91857143,FALSE,FALSE,0.788298803,200.8607974,
6155,17/06/2013,AAPL,61.634285,61.71428686,61.47999957,62.24285886,64853600,0.453436818,64.91857143,FALSE,FALSE,0.777543815,200.8607974,
6156,18/06/2013,AAPL,61.65142829,61.681427,61.45857243,62.12857057,48756400,-0.053245143,64.38857271,FALSE,FALSE,0.605031914,200.8607974,
6157,19/06/2013,AAPL,61.62857057,60.42856986,60.42856986,61.66571429,77735000,-2.031174052,64.15428929,FALSE,FALSE,0.994788223,200.8607974,
6158,20/06/2013,AAPL,59.90000157,59.54857257,59.31000143,60.85428614,89327700,-1.456260329,64.15428929,FALSE,FALSE,1.135747508,200.8607974,
6159,21/06/2013,AAPL,59.78428643,59.07143014,58.29999929,60,120279600,-0.80126594,64.15428929,FALSE,FALSE,1.558824703,200.8607974,
6160,24/06/2013,AAPL,58.20000071,57.50571443,56.86428457,58.380001,120186500,-2.650546476,63.25142671,FALSE,FALSE,1.519904961,200.8607974,
6161,25/06/2013,AAPL,57.95714186,57.51857,56.97571557,58.25571443,78540700,0.022355291,63.03571314,FALSE,FALSE,0.983728297,200.8607974,
6162,26/06/2013,AAPL,57.70000071,56.86714171,56.52285771,57.82714457,91931000,-1.132553,62.44857029,FALSE,FALSE,1.141417381,200.8607974,
6163,27/06/2013,AAPL,57.03571314,56.25428386,56.22000129,57.34142686,84311500,-1.077701167,62.32714457,FALSE,FALSE,1.014535968,200.8607974,
6164,28/06/2013,AAPL,55.90857314,56.64714429,55.55285643,57.181427,144629100,0.698365356,62.24285886,FALSE,FALSE,1.713841343,200.8607974,
6165,01/07/2013,AAPL,57.52714157,58.45999914,57.31714243,58.89571386,97763400,3.200258147,62.12857057,FALSE,FALSE,1.062009485,200.8607974,
6166,02/07/2013,AAPL,58.56571586,59.78428643,58.49571614,60.23285671,117466300,2.265287905,61.66571429,FALSE,FALSE,1.231999131,200.8607974,
6167,03/07/2013,AAPL,60.12285614,60.11428457,59.63571543,60.42571257,60232200,0.551981398,60.85428614,FALSE,FALSE,0.589257686,200.8607974,
6168,05/07/2013,AAPL,60.05571371,59.63142771,59.33571243,60.47000129,68506200,-0.803231484,60.42571257,FALSE,FALSE,0.681878989,200.8607974,
6169,08/07/2013,AAPL,60.01571271,59.29285814,58.66428757,60.14285657,74534600,-0.567770357,60.47000129,FALSE,FALSE,0.757583627,200.8607974,
6170,09/07/2013,AAPL,59.08571243,60.33571243,58.62571329,60.5,88146100,1.758819397,60.47000129,BUY,FALSE,0.939622205,202.6196168,202.6196168
6171,10/07/2013,AAPL,59.94285586,60.10428614,59.75,60.68571471,70351400,-0.383564361,60.5,BUY,FALSE,0.776453155,202.2360524,202.2360524
6172,11/07/2013,AAPL,60.42142871,61.04142757,60.167141,61.17856986,81573100,1.559192347,60.68571471,BUY,FALSE,0.908516116,203.7952448,203.7952448
6173,12/07/2013,AAPL,61.09285743,60.93000029,60.48714443,61.398571,69890800,-0.182543699,61.17856986,BUY,FALSE,0.787489638,203.6127011,203.6127011
6174,15/07/2013,AAPL,60.71571357,61.06285857,60.68571471,61.63714214,60479300,0.21805068,61.398571,BUY,FALSE,0.692701535,203.8307518,203.8307518
6175,16/07/2013,AAPL,60.931427,61.45714186,60.59571457,61.52999871,54134500,0.645700675,61.63714214,BUY,FALSE,0.686164559,204.4764524,204.4764524
6176,17/07/2013,AAPL,61.38571543,61.47285843,61.17428586,61.74571614,49747600,0.02557322,61.63714214,BUY,FALSE,0.667471249,204.5020257,204.5020257
6177,18/07/2013,AAPL,61.91143043,61.68000029,61.51571271,62.12428671,54719700,0.336964744,61.74571614,BUY,FALSE,0.807556658,204.8389904,204.8389904
6178,19/07/2013,AAPL,61.87142943,60.70714186,60.62142943,61.99714286,67180400,-1.577267227,62.12428671,BUY,FALSE,0.999584427,203.2617232,203.2617232
6179,22/07/2013,AAPL,61.351429,60.90142829,60.78142929,61.39285657,51949100,0.320038836,62.12428671,FALSE,SELL,0.774484072,203.2617232,
6180,23/07/2013,AAPL,60.85714343,59.85571286,59.81571586,60.99428557,92348900,-1.717062242,62.12428671,FALSE,FALSE,1.424759169,203.2617232,
6181,24/07/2013,AAPL,62.70428471,62.93000029,62.18000029,63.51285557,147984200,5.136163756,62.12428671,BUY,FALSE,2.268392341,208.3978869,208.3978869
6182,25/07/2013,AAPL,62.95714186,62.64285657,62.25857157,63.05714414,57373400,-0.45629067,63.51285557,BUY,FALSE,0.785928804,207.9415963,207.9415963
6183,26/07/2013,AAPL,62.18571471,62.99857329,62.04857257,63.00571443,50038100,0.567848817,63.51285557,FALSE,SELL,0.70894786,207.9415963,
6184,29/07/2013,AAPL,62.97142786,63.97000129,62.88571543,64.28428643,62014400,1.541984126,63.51285557,BUY,FALSE,0.904059041,209.4835804,209.4835804
6185,30/07/2013,AAPL,64.27999871,64.76000214,64.17571257,65.30714414,77355600,1.234955188,64.28428643,BUY,FALSE,1.125188239,210.7185356,210.7185356
6186,31/07/2013,AAPL,64.99857329,64.64714057,64.20428471,65.33428186,80739400,-0.174276662,65.30714414,BUY,FALSE,1.136036371,210.5442589,210.5442589
6187,01/08/2013,AAPL,65.10713957,65.23999786,64.75142671,65.25714114,51562700,0.917066532,65.33428186,FALSE,SELL,0.695193172,210.5442589,
6188,02/08/2013,AAPL,65.43000029,66.07714086,65.23714443,66.12142943,68695900,1.283174475,65.33428186,BUY,FALSE,0.930150341,211.8274334,211.8274334
6189,05/08/2013,AAPL,66.384285,67.06428529,66.021431,67.23857114,79713900,1.493927275,66.12142943,BUY,FALSE,1.077125056,213.3213607,213.3213607
6190,06/08/2013,AAPL,66.86000057,66.46428686,66.02428443,67.412857,83714400,-0.894661633,67.23857114,BUY,FALSE,1.090277556,212.426699,212.426699
6191,07/08/2013,AAPL,66.25714114,66.42571257,65.96714014,66.71428686,74714500,-0.05803762,67.412857,FALSE,SELL,0.984131814,212.426699,
6192,08/08/2013,AAPL,66.26571657,65.85857386,65.42142486,66.300003,63944300,-0.853793942,67.412857,FALSE,FALSE,0.932238243,212.426699,
6193,09/08/2013,AAPL,65.51999671,64.92142486,64.80714414,65.77999871,66716300,-1.4229719,67.412857,FALSE,FALSE,0.963421735,212.426699,
6194,12/08/2013,AAPL,65.26571657,66.76571657,65.23285671,66.949997,91108500,2.840805965,67.412857,FALSE,FALSE,1.28471763,212.426699,
6195,13/08/2013,AAPL,67.27714543,69.93856814,66.86428829,70.66571814,220485300,4.752216756,67.412857,BUY,FALSE,2.986531268,217.1789158,217.1789158
6196,14/08/2013,AAPL,71.12571714,71.21428686,70.48571771,72.03571314,189093100,1.824056102,70.66571814,BUY,FALSE,2.145383819,219.0029719,219.0029719
6197,15/08/2013,AAPL,70.91714471,71.12999729,69.86856843,71.771431,122573500,-0.118360478,72.03571314,BUY,FALSE,1.238430273,218.8846114,218.8846114
6198,16/08/2013,AAPL,71.449997,71.76142886,71.26571657,71.84857171,90576500,0.88771488,72.03571314,FALSE,SELL,0.853883306,218.8846114,
6199,19/08/2013,AAPL,72.04856871,72.53428643,72,73.39142614,127629600,1.076981858,72.03571314,BUY,FALSE,1.178873537,219.9615933,219.9615933
6200,20/08/2013,AAPL,72.815712,71.58142857,71.54571529,72.93856814,89672100,-1.31366545,73.39142614,BUY,FALSE,0.79316814,218.6479278,218.6479278
6201,21/08/2013,AAPL,71.94142914,71.76571657,71.59999843,72.449997,83969900,0.257452252,73.39142614,FALSE,SELL,0.738837552,218.6479278,
6202,22/08/2013,AAPL,72.13999943,71.85142514,71.17142486,72.22714229,61051900,0.119428293,73.39142614,FALSE,FALSE,0.532846452,218.6479278,
6203,23/08/2013,AAPL,71.89571386,71.57428743,71.33571629,71.90714257,55682900,-0.385709413,73.39142614,FALSE,FALSE,0.487217037,218.6479278,
6204,26/08/2013,AAPL,71.53571314,71.85285943,71.5,72.88571171,82741400,0.389206809,73.39142614,FALSE,FALSE,0.73103229,218.6479278,
6205,27/08/2013,AAPL,71.14286043,69.79856871,69.47142786,71.78713986,106047200,-2.859024312,73.39142614,FALSE,FALSE,0.943920307,218.6479278,
6206,28/08/2013,AAPL,69.42857357,70.12857057,69.42857357,70.82857514,76902000,0.472791729,73.39142614,FALSE,FALSE,0.762131777,218.6479278,
6207,29/08/2013,AAPL,70.23571771,70.24285886,70.16143043,70.92857357,59914400,0.162969656,73.39142614,FALSE,FALSE,0.668055978,218.6479278,
6208,30/08/2013,AAPL,70.28571314,69.60285943,69.5,70.42142486,68074300,-0.911123836,73.39142614,FALSE,FALSE,0.816054752,218.6479278,
6209,03/09/2013,AAPL,70.44285586,69.797142,69.62142943,71.51428229,82982200,0.279130156,72.93856814,FALSE,FALSE,1.022343993,218.6479278,
6210,04/09/2013,AAPL,71.365715,71.24143214,70.89714057,71.74857329,86258200,2.069268309,72.88571171,FALSE,FALSE,1.124561837,218.6479278,
6211,05/09/2013,AAPL,71.46428686,70.75285343,70.51999671,71.525711,59091900,-0.685806974,72.88571171,FALSE,FALSE,0.773834623,218.6479278,
6212,06/09/2013,AAPL,71.20571143,71.17428586,69.99285886,71.33999629,89881400,0.595640189,72.88571171,FALSE,FALSE,1.216674626,218.6479278,
6213,09/09/2013,AAPL,72.14286043,72.30999757,71.92571257,72.55999757,85171800,1.595677001,72.88571171,FALSE,FALSE,1.10962056,218.6479278,
6214,10/09/2013,AAPL,72.31428529,70.662857,69.92857357,72.49285886,185798900,-2.277887741,72.55999757,FALSE,FALSE,2.331038831,218.6479278,
6215,11/09/2013,AAPL,66.71571357,66.815712,66.40142829,67.66999814,224674100,-5.444366621,72.55999757,FALSE,FALSE,2.496039705,218.6479278,
6216,12/09/2013,AAPL,66.92857357,67.52714543,66.57286071,67.91428371,101012800,1.064769661,72.55999757,FALSE,FALSE,0.991537466,218.6479278,
6217,13/09/2013,AAPL,67.04856871,66.41428371,66.38571171,67.40428929,74708900,-1.64802127,72.55999757,FALSE,FALSE,0.71638475,218.6479278,
6218,16/09/2013,AAPL,65.85713957,64.30285643,63.88857271,65.94428257,135926700,-3.179176469,72.55999757,FALSE,FALSE,1.285171103,218.6479278,
6219,17/09/2013,AAPL,63.99428557,65.04571529,63.92856986,65.67285914,99845200,1.155250173,72.55999757,FALSE,FALSE,0.887113175,218.6479278,
6220,18/09/2013,AAPL,66.16857143,66.38285829,65.80857086,66.62142943,114215500,2.05569728,72.55999757,FALSE,FALSE,0.999811882,218.6479278,
6221,19/09/2013,AAPL,67.24285886,67.47142786,67.03571314,67.97571557,101135300,1.63983534,72.55999757,FALSE,FALSE,0.864162603,218.6479278,
6222,20/09/2013,AAPL,68.28571314,66.77285771,66.57142643,68.36428829,174825700,-1.035356998,72.55999757,FALSE,FALSE,1.442015338,218.6479278,
6223,23/09/2013,AAPL,70.87142943,70.09143071,68.94285586,70.98714443,190526700,4.969943048,72.49285886,FALSE,FALSE,1.468623385,218.6479278,
6224,24/09/2013,AAPL,70.69714357,69.87142943,69.68856814,70.78142543,91086100,-0.313877571,70.98714443,FALSE,FALSE,0.649376639,218.6479278,
6225,25/09/2013,AAPL,69.88571171,68.79000086,68.775711,69.94857029,79239300,-1.547740727,70.98714443,FALSE,FALSE,0.605824962,218.6479278,
6226,26/09/2013,AAPL,69.42857357,69.45999914,69.12857057,69.79428857,59305400,0.973976263,70.98714443,FALSE,FALSE,0.510144236,218.6479278,
6227,27/09/2013,AAPL,69.11142729,68.96428686,68.67428586,69.23857114,57010100,-0.713665831,70.98714443,FALSE,FALSE,0.508648708,218.6479278,
6228,30/09/2013,AAPL,68.17857357,68.10713957,67.77285771,68.80857086,65039100,-1.242885744,70.98714443,FALSE,FALSE,0.589594385,218.6479278,
6229,01/10/2013,AAPL,68.34999843,69.70857243,68.33999629,69.87714386,88470900,2.351343589,70.98714443,FALSE,FALSE,0.857086474,218.6479278,
6230,02/10/2013,AAPL,69.37571714,69.93714143,69.10713957,70.25714114,72296000,0.327892241,70.98714443,FALSE,FALSE,0.708191308,218.6479278,
6231,03/10/2013,AAPL,70.07286071,69.05857086,68.67713929,70.33571629,80688300,-1.256228882,70.98714443,FALSE,FALSE,0.824246073,218.6479278,
6232,04/10/2013,AAPL,69.12285614,69.00428771,68.37142943,69.228569,64717100,-0.078604508,70.98714443,FALSE,FALSE,0.67520018,218.6479278,
6233,07/10/2013,AAPL,69.50856786,69.67857357,69.33571629,70.37857057,78073100,0.977165162,70.78142543,FALSE,FALSE,0.920262053,218.6479278,
6234,08/10/2013,AAPL,69.99143214,68.70571143,68.64857486,70.09143071,72729300,-1.396214202,70.37857057,FALSE,FALSE,0.988270007,218.6479278,
6235,09/10/2013,AAPL,69.23428343,69.51285557,68.32571414,69.684288,75431300,1.174784633,70.37857057,FALSE,FALSE,1.051206811,218.6479278,
6236,10/10/2013,AAPL,70.18856814,69.94857029,69.57714086,70.33999629,69650700,0.626811712,70.37857057,FALSE,FALSE,0.975827189,218.6479278,
6237,11/10/2013,AAPL,69.56999971,70.40142829,69.30857086,70.54856871,66934700,0.647415663,70.37857057,BUY,FALSE,0.924377222,219.2953435,219.2953435
6238,14/10/2013,AAPL,69.97571557,70.862854,69.90714257,71.08285529,65474500,0.65542095,70.54856871,BUY,FALSE,0.891986096,219.9507644,219.9507644
6239,15/10/2013,AAPL,71.07286071,71.23999786,70.78857429,71.71428686,80018400,0.532216583,71.08285529,BUY,FALSE,1.089477401,220.482981,220.482981
6240,16/10/2013,AAPL,71.54142757,71.587143,71.318573,71.79000086,62775300,0.487289655,71.71428686,BUY,FALSE,0.864657594,220.9702707,220.9702707
6241,17/10/2013,AAPL,71.42571257,72.07142643,71.38285829,72.11142729,63398300,0.676494982,71.79000086,BUY,FALSE,0.884842232,221.6467657,221.6467657
6242,18/10/2013,AAPL,72.28428643,72.69857029,72.24428557,72.75142671,72635500,0.870169901,72.11142729,BUY,FALSE,1.038833231,222.5169356,222.5169356
6243,21/10/2013,AAPL,73.11000057,74.48000329,73.07428743,74.90000157,99526700,2.450437461,72.75142671,BUY,FALSE,1.407491588,224.967373,224.967373
6244,22/10/2013,AAPL,75.20143129,74.26714329,72.57571414,75.49285886,133515900,-0.285794832,74.90000157,BUY,FALSE,1.832562948,224.6815782,224.6815782
6245,23/10/2013,AAPL,74.14286043,74.99428557,74.14286043,75.09571071,78430800,0.979090144,75.49285886,BUY,FALSE,0.993598242,225.6606683,225.6606683
6246,24/10/2013,AAPL,75,75.98714443,74.63571171,76.06714629,96191200,1.323912685,75.49285886,BUY,FALSE,1.213982317,226.984581,226.984581
6247,25/10/2013,AAPL,75.90285486,75.137146,75.01571657,76.17571257,84448000,-1.118608202,76.06714629,BUY,FALSE,1.031235388,225.8659728,225.8659728
6248,28/10/2013,AAPL,75.57714086,75.69714357,74.74428557,75.85713957,137610200,0.74530056,76.17571257,FALSE,SELL,1.645239096,225.8659728,
6249,29/10/2013,AAPL,76.61000057,73.81143186,73.50571443,77.03571314,158951800,-2.491126641,76.17571257,BUY,FALSE,1.749510181,223.3748462,223.3748462
6250,30/10/2013,AAPL,74.23000329,74.98571771,73.86000057,75.36000057,88540900,1.590926799,77.03571314,FALSE,SELL,0.896631509,223.3748462,
6251,31/10/2013,AAPL,75,74.67142486,74.46714014,75.35571286,68924100,-0.41913695,77.03571314,FALSE,FALSE,0.680228449,223.3748462,
6252,01/11/2013,AAPL,74.86000057,74.29000086,73.69142914,74.97142786,68722500,-0.510803163,77.03571314,FALSE,FALSE,0.674560067,223.3748462,
