Date,Open,High,Low,Close,Change,order,RSI,EMA
"Nov 16, 2015",319.74,331.63,315.9,330.75,3.25%,,50.91087502,338.0840799
"Nov 17, 2015",330.36,338.35,329.61,335.09,1.30%,,52.09790298,337.7318352
"Nov 18, 2015",334.59,336.53,330.64,334.59,-0.15%,,51.94206982,337.3622075
"Nov 19, 2015",334.68,335.33,325.27,326.15,-2.55%,,49.2633886,336.0431243
"Nov 20, 2015",326.41,326.47,312.22,322.02,-1.27%,,47.96000197,334.3933449
"Nov 21, 2015",322.09,328.16,319.6,326.93,1.51%,,49.66504289,333.5153044
"Nov 22, 2015",326.98,327.01,321.26,324.54,-0.73%,,48.82644506,332.4593862
"Nov 23, 2015",324.35,325.12,321.29,323.05,-0.46%,,48.27913249,331.3523996
"Nov 24, 2015",323.01,323.06,318.12,320.05,-0.93%,,47.13354027,330.0227055
"Nov 25, 2015",320.05,329.13,316.77,328.21,2.52%,,50.56928638,329.809446
"Nov 26, 2015",328.3,366.76,328.23,352.68,7.19%,,59.14409056,332.5000995
"Nov 27, 2015",351.86,363.59,347.87,358.04,1.51%,,60.75021829,335.5047936
"Nov 28, 2015",357.14,359.54,352.17,357.38,-0.18%,,60.43516881,338.0783473
"Nov 29, 2015",357.47,371.94,355.67,371.29,3.82%,,64.6017564,341.9856006
"Nov 30, 2015",371.44,382.36,370.38,377.32,1.61%,,66.26051982,346.1425887
"Dec 01, 2015",377.41,378.93,356.56,362.49,-4.01%,,58.94480459,348.0658136
"Dec 02, 2015",361.85,362.23,349.46,359.19,-0.91%,,57.42543402,349.3745414
"Dec 03, 2015",359.33,370.27,357.41,361.05,0.52%,,58.08129192,350.7481248
"Dec 04, 2015",361.26,363.52,355.76,363.18,0.59%,,58.86282141,352.2106983
"Dec 05, 2015",363.72,389.79,363.23,388.95,6.86%,,66.90270085,356.5329691
"Dec 06, 2015",389.56,402.81,387.09,388.78,-0.04%,,66.80993774,360.3267375
"Dec 07, 2015",389.98,399.97,385.41,395.54,1.72%,,68.67019006,364.4694742
"Dec 08, 2015",395.75,415.56,389.95,415.56,4.94%,,73.4213418,370.4801243
"Dec 09, 2015",414.44,423.12,406.29,417.56,0.48%,,73.84801601,376.0189332
"Dec 10, 2015",417.99,419.51,411.55,415.48,-0.50%,,72.5437052,380.6614117
"Dec 11, 2015",415.28,451.94,415.28,451.94,8.41%,,79.40898246,389.0471279
"Dec 12, 2015",452.33,469.1,410.74,435,-3.82%,,70.57876079,394.4533482
"Dec 13, 2015",431.66,441.68,426.27,433.75,-0.29%,,69.96055014,399.0764837
"Dec 14, 2015",433.27,447.14,430.46,444.18,2.38%,,72.15239253,404.3827797
"Dec 15, 2015",443.88,465.32,443.88,465.32,4.65%,,75.97823905,411.5518645
"Dec 16, 2015",465.21,465.21,443.85,454.93,-2.26%,,70.82786187,416.6551745
"Dec 17, 2015",454.78,457.86,448.86,456.08,0.25%,,71.06168637,421.2933893
"Dec 18, 2015",455.85,465.18,454.94,463.62,1.64%,,72.61173206,426.2729905
"Dec 19, 2015",463.55,465.58,456.76,462.32,-0.28%,,71.8966814,430.5138152
"Dec 20, 2015",462.23,462.64,434.34,442.69,-4.34%,,61.9725793,431.9463075
"Dec 21, 2015",442.84,444.73,427.31,438.64,-0.92%,,60.12848944,432.7338008
"Dec 22, 2015",437.44,443.69,435.52,436.57,-0.47%,,59.15952642,433.1851183
"Dec 23, 2015",436.72,444.53,436.62,442.4,1.33%,,61.06268845,434.269222
"Dec 24, 2015",443.09,458.46,443.08,454.99,2.81%,,64.8698939,436.7069606
"Dec 25, 2015",454.86,458.31,452.07,455.65,0.14%,,65.06274937,438.9355535
"Dec 26, 2015",455.76,457.49,405.76,417.27,-8.80%,,48.41720685,436.3866648
"Dec 27, 2015",416.51,424.01,408.88,422.82,1.32%,,50.39361143,434.7905866
"Dec 28, 2015",423.34,429.77,418.48,422.28,-0.13%,,50.19210363,433.3187529
"Dec 29, 2015",422.1,432.98,420.63,432.98,2.50%,,54.10797396,433.2788996
"Dec 30, 2015",433.3,434.39,422.08,426.62,-1.48%,,51.51543384,432.4954997
"Dec 31, 2015",425.88,432.92,418.74,430.57,0.92%,,53.02097582,432.2689703
"Jan 01, 2016",430.72,436.25,427.51,434.33,0.87%,,54.47028072,432.5114444
"Jan 02, 2016",434.62,436.06,431.87,433.44,-0.21%,,54.04526959,432.6206862
"Jan 03, 2016",433.58,433.74,424.71,430.01,-0.79%,,52.34997203,432.3135467
"Jan 04, 2016",430.06,434.52,429.08,433.09,0.71%,,53.7528331,432.4048941
"Jan 05, 2016",433.07,434.18,429.68,431.96,-0.26%,,53.13475606,432.3525536
"Jan 06, 2016",431.86,431.86,426.34,429.11,-0.66%,,51.52553806,431.9710767
"Jan 07, 2016",430.01,458.77,429.08,458.05,6.53%,,63.58556164,435.0391854
"Jan 08, 2016",457.54,462.93,447.94,453.23,-1.06%,,60.86932957,437.1792812
"Jan 09, 2016",453.38,454.64,446.89,447.61,-1.25%,,57.77056259,438.4064246
"Jan 10, 2016",448.24,448.31,440.35,447.99,0.08%,,57.92652887,439.533904
"Jan 11, 2016",448.7,450.66,443.86,448.43,0.10%,,58.11940656,440.5805036
"Jan 12, 2016",448.18,448.18,435.69,435.69,-2.88%,,50.85048191,440.0051502
"Jan 13, 2016",434.67,435.19,424.44,432.37,-0.76%,,49.12617225,439.1068972
"Jan 14, 2016",432.29,433.32,427.85,430.31,-0.48%,,48.03770281,438.0719682
"Jan 15, 2016",430.25,430.25,364.33,364.33,-16.64%,,27.22846303,429.3964425
"Jan 16, 2016",365.07,390.56,354.91,387.54,6.18%,,37.48713006,424.4721551
"Jan 17, 2016",387.15,390.96,380.09,382.3,-1.36%,,36.24485827,419.5107251
"Jan 18, 2016",381.73,388.1,376.67,387.17,1.27%,,38.29159101,415.7059339
"Jan 19, 2016",387.03,387.73,378.97,380.15,-1.83%,,36.47389641,411.5228829
"Jan 20, 2016",379.74,425.27,376.6,420.23,10.02%,,50.82632652,412.5472496
"Jan 21, 2016",419.63,422.88,406.3,410.26,-2.40%,,47.92568739,412.2781614
"Jan 22, 2016",409.75,410.41,375.28,382.49,-7.01%,,40.92061626,408.7736718
"Jan 23, 2016",382.43,394.54,381.98,387.49,1.30%,,42.54886817,406.2697104
"Jan 24, 2016",388.1,405.49,387.51,402.97,3.92%,,47.38380407,405.8815092
"Jan 25, 2016",402.32,402.32,388.55,391.73,-2.83%,,44.45814631,404.2166258
"Jan 26, 2016",392,397.77,390.57,392.15,0.11%,,44.59580509,402.7970227
"Jan 27, 2016",392.44,396.84,391.78,394.97,0.72%,,45.571236,401.8761965
"Jan 28, 2016",395.15,395.5,379.74,380.29,-3.79%,,41.47742935,399.336644
"Jan 29, 2016",380.11,384.38,365.45,379.47,-0.22%,,41.25449333,396.9993918
"Jan 30, 2016",378.87,380.92,376.49,378.25,-0.32%,,40.90224718,394.793581
"Jan 31, 2016",378.29,380.35,367.83,368.77,-2.54%,,38.17463231,391.7319832
"Feb 01, 2016",369.35,378.07,367.96,373.06,1.16%,,40.12064918,389.5352793
"Feb 02, 2016",372.92,375.88,372.92,374.45,0.37%,,40.77116117,387.7605406
"Feb 03, 2016",374.65,374.95,368.05,369.95,-1.21%,,39.28327963,385.6651828
"Feb 04, 2016",370.17,391.61,369.99,389.59,5.17%,,48.17294582,386.126926
"Feb 05, 2016",388.9,391.09,385.57,386.55,-0.78%,,47.02525453,386.1766994
"Feb 06, 2016",386.59,386.63,372.39,376.52,-2.63%,,43.3551798,385.0406172
"Feb 07, 2016",376.51,380.87,374.9,376.62,0.03%,,43.40260661,384.0499563
"Feb 08, 2016",376.76,379.88,373.33,373.45,-0.85%,,42.19650431,382.8029026
"Feb 09, 2016",373.42,377.25,372.9,376.03,0.69%,,43.57091483,382.0060906
"Feb 10, 2016",376.15,385.48,375.78,381.65,1.48%,,46.55213483,381.9641976
"Feb 11, 2016",382.11,383.13,376.4,379.65,-0.53%,,45.62828054,381.691939
"Feb 12, 2016",379.69,384.95,379.6,384.26,1.21%,,48.18103043,381.9940638
"Feb 13, 2016",384.64,391.86,384.64,391.86,1.96%,,52.16806922,383.1547622
"Feb 14, 2016",392.93,407.23,392.93,407.23,3.85%,,59.03306291,385.9871431
"Feb 15, 2016",407.57,410.38,397.75,400.19,-1.74%,,55.13009949,387.6580675
"Feb 16, 2016",401.43,408.94,401.43,407.49,1.81%,,58.21508793,389.991236
"Feb 17, 2016",407.66,421.17,406.78,416.32,2.14%,,61.64978736,393.0887376
"Feb 18, 2016",416.57,426,415.64,422.37,1.44%,,63.84281074,396.533592
"Feb 19, 2016",422.73,423.1,417.6,420.79,-0.37%,,62.83229106,399.3872871
"Feb 20, 2016",421.6,441.98,421.6,437.16,3.82%,,68.41112259,403.8311357
"Feb 21, 2016",437.77,448.05,429.08,438.8,0.37%,,68.91452446,407.9451197
"Feb 22, 2016",438.99,439.05,432.92,437.75,-0.24%,,68.16553516,411.4515762
"Feb 23, 2016",438.25,439.86,417.82,420.74,-3.96%,,57.30067196,412.544332
"Feb 24, 2016",420.96,425.55,413.91,424.95,1.00%,,59.04076979,414.0038223
"Feb 25, 2016",425.04,427.72,420.42,424.54,-0.10%,,58.78950083,415.2433726
"Feb 26, 2016",424.63,432.15,421.62,432.15,1.78%,,62.02039517,417.2323876
"Feb 27, 2016",432.84,434.23,428.1,432.52,0.09%,,62.1756653,419.0309302
"Feb 28, 2016",432.57,435.68,423.82,433.5,0.23%,,62.61166149,420.7331737
"Feb 29, 2016",433.44,441.51,431.69,437.7,0.96%,,64.50027989,422.729271
"Mar 01, 2016",437.92,439.65,432.32,435.12,-0.59%,,62.41459215,424.1870038
"Mar 02, 2016",435.13,435.92,423.99,423.99,-2.59%,,54.26285007,424.1638269
"Mar 03, 2016",423.91,425.37,419.41,421.65,-0.55%,,52.70431756,423.8680825
"Mar 04, 2016",421.84,425.18,410.94,410.94,-2.57%,,46.16827056,422.3471316
"Mar 05, 2016",410.78,411.26,394.04,400.57,-2.56%,,40.88172312,419.7851162
"Mar 06, 2016",400.52,411.91,395.78,407.71,1.77%,,45.50833181,418.3645143
"Mar 07, 2016",407.76,415.92,406.31,414.32,1.61%,,49.45227414,417.888689
"Mar 08, 2016",414.46,416.24,411.09,413.97,-0.08%,,49.24901538,417.4276668
"Mar 09, 2016",413.89,416.03,411.61,414.86,0.21%,,49.81389144,417.1255884
"Mar 10, 2016",414.74,417.51,413.25,417.13,0.55%,,51.30268423,417.1261074
"Mar 11, 2016",417.24,423.93,417.01,421.69,1.09%,,54.23942667,417.6630359
"Mar 12, 2016",421.61,421.8,410.09,411.62,-2.42%,,47.43613015,416.9520905
"Mar 13, 2016",411.65,416.6,411.64,414.06,0.59%,,49.10203342,416.6118446
"Mar 14, 2016",414.2,416.68,414.2,416.44,0.57%,,50.74191244,416.5916276
"Mar 15, 2016",416.39,418.13,414.99,416.83,0.09%,,51.02039563,416.6196714
"Mar 16, 2016",416.89,417.69,415.91,417.01,0.04%,,51.15764508,416.6655924
"Mar 17, 2016",417.89,421,417.89,420.62,0.86%,,53.94499538,417.1308168
"Mar 18, 2016",420.55,420.55,406.14,409.55,-2.67%,,45.3906553,416.238956
"Mar 19, 2016",409.26,410.98,407.23,410.44,0.22%,,46.13027283,415.5567259
"Mar 20, 2016",410.4,414.63,410.4,413.75,0.80%,,48.90209883,415.3441699
"Mar 21, 2016",413.42,413.42,410.38,413.31,-0.11%,,48.54452085,415.1048558
"Mar 22, 2016",413.13,418.38,412.53,418.09,1.15%,,52.59947828,415.4560492
"Mar 23, 2016",418.16,419.27,417.36,418.04,-0.01%,,52.5528255,415.7600434
"Mar 24, 2016",418.42,418.68,415.49,416.39,-0.40%,,50.94694627,415.834156
"Mar 25, 2016",416.51,418.08,415.56,417.18,0.19%,,51.70783529,415.9924906
"Mar 26, 2016",417.37,418.99,416.26,417.94,0.18%,,52.47163471,416.2216093
"Mar 27, 2016",418.14,428.8,417.71,426.76,2.09%,,60.31599938,417.46142
"Mar 28, 2016",426.55,426.86,423.29,424.23,-0.59%,,57.38997749,418.2577235
"Mar 29, 2016",424.3,426.2,412.68,416.52,-1.83%,,49.50794088,418.0532855
"Mar 30, 2016",416.83,416.83,412.5,414.82,-0.41%,,47.9443642,417.6728989
"Mar 31, 2016",415.26,418.37,415.26,416.73,0.46%,,49.86036046,417.5619697
"Apr 01, 2016",416.76,418.17,415.83,417.96,0.29%,,51.10836983,417.6087968
"Apr 02, 2016",418.42,422.08,418.42,420.87,0.69%,,54.02405019,417.9924677
"Apr 03, 2016",421.17,421.58,419.7,420.9,0.01%,,54.05447035,418.3345303
"Apr 04, 2016",421.3,422.34,419.6,421.44,0.13%,,54.63630093,418.6998797
"Apr 05, 2016",421.02,424.26,420.61,424.03,0.61%,,57.42136809,419.3269527
"Apr 06, 2016",424.28,424.53,422.73,423.41,-0.15%,,56.52670912,419.8073112
"Apr 07, 2016",423.62,423.66,420.52,422.75,-0.16%,,55.53476803,420.1535099
"Apr 08, 2016",422.91,425.36,419.63,420.35,-0.57%,,51.96380688,420.1766264
"Apr 09, 2016",420.81,420.89,416.51,419.41,-0.22%,,50.59166066,420.086435
"Apr 10, 2016",419.59,422.44,419.26,421.56,0.51%,,53.60902807,420.2597956
"Apr 11, 2016",421.87,422.74,420.53,422.48,0.22%,,54.87884808,420.5209961
"Apr 12, 2016",422.84,427.28,422.84,425.19,0.64%,,58.48374624,421.0702907
"Apr 13, 2016",425.63,426.66,422.92,423.73,-0.34%,,55.89292238,421.3831977
"Apr 14, 2016",423.94,425.37,423.01,424.28,0.13%,,56.67162146,421.723998
"Apr 15, 2016",424.43,429.93,424.43,429.71,1.27%,,63.51933977,422.6635276
"Apr 16, 2016",429.57,432.63,428.98,430.57,0.20%,,64.47690324,423.5937008
"Apr 17, 2016",430.64,431.37,426.08,427.4,-0.74%,,58.39263375,424.0415007
"Apr 18, 2016",427.61,429.27,427.09,428.59,0.28%,,59.92156314,424.5766183
"Apr 19, 2016",428.7,436.02,428.1,435.51,1.60%,,67.41917701,425.8628985
"Apr 20, 2016",435.32,443.05,434.41,441.39,1.34%,,72.18134151,427.6896163
"Apr 21, 2016",441.42,450.55,440.95,449.43,1.81%,,77.10834566,430.2473085
"Apr 22, 2016",449.69,449.81,444.15,445.74,-0.82%,,70.90168105,432.0699781
"Apr 23, 2016",445.86,450.28,444.33,450.28,1.01%,,73.70600183,434.2123336
"Apr 24, 2016",450.56,460.15,448.93,458.56,1.82%,,77.89094155,437.076765
"Apr 25, 2016",459.12,466.62,453.59,461.43,0.62%,,79.13080678,439.9418514
"Apr 26, 2016",461.65,467.96,461.62,466.09,1.00%,,80.99449145,443.0181042
"Apr 27, 2016",466.26,467.08,444.13,444.69,-4.70%,,56.18175695,443.2147978
"Apr 28, 2016",445.04,449.55,436.65,449.01,0.97%,,58.91782698,443.8965863
"Apr 29, 2016",449.41,455.38,446.02,455.1,1.35%,,62.47504631,445.214635
"Apr 30, 2016",455.18,455.59,447.7,448.32,-1.50%,,56.59927126,445.579972
"May 01, 2016",448.48,452.48,447.93,451.88,0.79%,,58.79085067,446.3211518
"May 02, 2016",451.93,452.44,441.78,444.67,-1.61%,,52.9582316,446.1268987
"May 03, 2016",444.73,451.1,442.62,450.3,1.26%,,56.5806222,446.6178518
"May 04, 2016",450.18,450.38,445.63,446.72,-0.80%,,53.74648407,446.6298692
"May 05, 2016",446.71,448.51,445.88,447.98,0.28%,,54.60827551,446.7887081
"May 06, 2016",447.94,461.38,447.07,459.6,2.56%,,61.69620652,448.2959189
"May 07, 2016",459.64,460.68,457.32,458.54,-0.23%,,60.76408152,449.5011049
"May 08, 2016",458.43,459.42,455.98,458.55,0.00%,,60.77010312,450.5656808
"May 09, 2016",458.21,462.48,456.53,460.48,0.42%,,61.98279382,451.7320713
"May 10, 2016",460.52,461.93,448.95,450.89,-2.10%,,53.18510001,451.6330041
"May 11, 2016",450.86,454.58,450.86,452.73,0.41%,,54.51896518,451.7620624
"May 12, 2016",452.45,454.95,449.25,454.77,0.45%,,56.01529237,452.1159374
"May 13, 2016",454.85,457.06,453.45,455.67,0.20%,,56.692246,452.5340625
"May 14, 2016",455.82,456.84,454.79,455.67,0.00%,,56.692246,452.9029963
"May 15, 2016",455.76,458.69,455.46,457.57,0.42%,,58.26492073,453.4520555
"May 16, 2016",457.59,458.2,452.94,454.16,-0.75%,,54.44366533,453.5353431
"May 17, 2016",454.01,455.07,453.61,453.78,-0.08%,,54.01850245,453.5641263
"May 18, 2016",453.69,456,453.3,454.62,0.18%,,54.85771487,453.6883467
"May 19, 2016",454.52,454.63,438.71,438.71,-3.56%,,39.97573217,451.9261883
"May 20, 2016",437.79,444.05,437.39,442.68,0.90%,,44.05418722,450.8384014
"May 21, 2016",442.97,443.78,441.71,443.19,0.12%,,44.57518683,449.9385895
"May 22, 2016",443.22,443.43,439.04,439.32,-0.88%,,41.42283216,448.6893437
"May 23, 2016",439.35,444.35,438.82,444.15,1.09%,,46.50742579,448.1553032
"May 24, 2016",444.29,447.1,443.93,445.98,0.41%,,48.33718762,447.8993852
"May 25, 2016",446.06,450.3,446.06,449.6,0.81%,,51.84611638,448.0994575
"May 26, 2016",449.67,453.64,447.9,453.38,0.84%,,55.26300796,448.7206978
"May 27, 2016",453.52,478.15,453.52,473.46,4.33%,,68.17989963,451.631204
"May 28, 2016",473.03,533.47,472.7,530.04,11.29%,,83.03962176,460.8557682
"May 29, 2016",527.48,553.96,512.18,526.23,-0.72%,,80.3195696,468.5468543
"May 30, 2016",528.47,544.35,522.96,533.86,1.44%,,81.6181402,476.2307538
"May 31, 2016",534.19,546.62,520.66,531.39,-0.46%,,79.78287945,482.7200769
"Jun 01, 2016",531.11,543.08,525.64,536.92,1.04%,,80.82259328,489.0965384
"Jun 02, 2016",536.51,540.35,533.08,537.97,0.20%,,81.02216093,494.8463574
"Jun 03, 2016",537.68,574.64,536.92,569.19,5.64%,,85.76539009,503.5926683
"Jun 04, 2016",569.71,590.13,564.24,572.73,0.62%,,86.18696194,511.726472
"Jun 05, 2016",573.31,582.81,569.18,574.98,0.39%,,86.46141201,519.1680636
"Jun 06, 2016",574.6,586.47,574.6,585.54,1.82%,,87.696942,526.9765267
"Jun 07, 2016",585.45,590.26,567.51,576.6,-1.54%,,80.96077479,532.8145824
"Jun 08, 2016",577.17,582.84,573.13,581.64,0.87%,,81.80909613,538.5587491
"Jun 09, 2016",582.2,582.2,570.95,574.63,-1.21%,,76.69078738,542.8024257
"Jun 10, 2016",575.84,579.13,573.33,577.47,0.49%,,77.31014518,546.8809639
"Jun 11, 2016",578.67,607.12,578.67,606.73,4.94%,,82.47642,553.9220269
"Jun 12, 2016",609.68,684.84,607.04,672.78,10.33%,,88.72004063,567.9053179
"Jun 13, 2016",671.65,716,664.49,704.38,4.59%,,90.46958318,583.9611628
"Jun 14, 2016",704.5,704.5,662.8,685.56,-2.71%,,82.28400062,595.9139672
"Jun 15, 2016",685.68,696.3,672.56,694.47,1.29%,,83.06521367,607.5087946
"Jun 16, 2016",696.52,773.72,696.52,766.31,9.84%,,87.75408552,626.1912894
"Jun 17, 2016",768.49,775.36,716.56,748.91,-2.30%,,81.84337386,640.6287847
"Jun 18, 2016",748.76,777.99,733.93,756.23,0.97%,,82.38102382,654.2289277
"Jun 19, 2016",756.69,766.62,745.63,763.78,0.99%,,82.94208592,667.1172891
"Jun 20, 2016",763.93,764.08,732.73,737.23,-3.54%,,74.01605364,675.3658434
"Jun 21, 2016",735.88,735.88,639.07,666.65,-10.06%,,56.58306705,674.34045
"Jun 22, 2016",665.91,678.67,587.48,596.12,-11.18%,,45.14122131,665.1380441
"Jun 23, 2016",597.44,629.33,558.14,623.98,4.57%,,49.48642022,660.2959213
"Jun 24, 2016",625.58,681.73,625.27,665.3,6.41%,,55.15925612,660.8846364
"Jun 25, 2016",665.28,691.73,646.56,665.12,-0.03%,,55.13021064,661.3829145
"Jun 26, 2016",665.93,665.98,616.93,629.37,-5.52%,,49.54952083,657.6166893
"Jun 27, 2016",629.35,655.27,620.52,655.27,4.03%,,53.24235072,657.3406082
"Jun 28, 2016",658.1,659.25,637.77,647,-1.27%,,51.93513958,656.124066
"Jun 29, 2016",644.12,644.68,628.28,639.89,-1.11%,,50.78079158,654.2141759
"Jun 30, 2016",640.59,675.4,636.61,673.34,5.10%,,55.76248897,656.4642729
"Jul 01, 2016",672.51,686.15,669.59,676.3,0.44%,,56.18510384,658.7978878
"Jul 02, 2016",676.73,703.7,676.4,703.7,3.97%,,59.99499011,664.0804893
"Jul 03, 2016",704.97,704.97,649.01,658.66,-6.61%,,51.99188868,663.4427846
"Jul 04, 2016",658.8,683.66,650.51,683.66,3.73%,,55.53729131,665.8212806
"Jul 05, 2016",683.21,683.49,665.07,670.63,-1.92%,,53.32681591,666.3870123
"Jul 06, 2016",670.42,681.9,670.42,677.33,0.99%,,54.3333199,667.6744226
"Jul 07, 2016",678.09,682.43,611.83,640.56,-5.58%,,48.19118706,664.4844905
"Jul 08, 2016",640.69,666.71,636.47,666.52,3.97%,,52.29173877,664.7239622
"Jul 09, 2016",666.38,666.38,633.4,650.96,-2.36%,,49.75005339,663.1046725
"Jul 10, 2016",650.6,652.29,641.26,649.36,-0.25%,,49.48370749,661.4876522
"Jul 11, 2016",648.48,659.63,644.98,647.66,-0.26%,,49.18242354,659.8608696
"Jul 12, 2016",648.28,675.26,646.78,664.55,2.57%,,52.29044866,660.412532
"Jul 13, 2016",664.8,668.7,654.47,654.47,-1.53%,,50.31273215,659.7134106
"Jul 14, 2016",652.92,662.9,652.92,658.08,0.55%,,51.02711126,659.5212447
"Jul 15, 2016",659.17,667.08,659.04,663.25,0.78%,,52.08949737,659.9599218
"Jul 16, 2016",663.78,666.46,659.33,660.77,-0.37%,,51.51222234,660.0552251
"Jul 17, 2016",661.99,682.37,661.99,679.46,2.79%,,55.51353765,662.3381398
"Jul 18, 2016",679.81,681.55,668.63,673.11,-0.94%,,53.88649281,663.6054174
"Jul 19, 2016",672.74,673.28,667.63,672.86,-0.04%,,53.81961344,664.6941919
"Jul 20, 2016",672.81,672.93,663.36,665.68,-1.07%,,51.83002708,664.8101693
"Jul 21, 2016",665.23,666.22,660.41,665.01,-0.10%,,51.63819189,664.8336788
"Jul 22, 2016",664.92,666.58,646.72,650.62,-2.19%,,47.56612156,663.1614813
"Jul 23, 2016",650.73,656.37,648.52,655.56,0.76%,,49.05146467,662.2671894
"Jul 24, 2016",655.41,663.11,652.79,661.28,0.87%,,50.78976187,662.1510494
"Jul 25, 2016",661.26,661.83,653.39,654.1,-1.09%,,48.55052835,661.2038672
"Jul 26, 2016",654.23,656.23,645.88,651.78,-0.36%,,47.81693868,660.0951769
"Jul 27, 2016",651.63,657.46,648.45,654.35,0.39%,,48.74091307,659.4192737
"Jul 28, 2016",654.49,657.6,654.49,655.03,0.10%,,48.99823456,658.9028886
"Jul 29, 2016",655.11,657.8,654.79,656.99,0.30%,,49.78077544,658.6778429
"Jul 30, 2016",657.01,658.22,654.21,655.05,-0.30%,,48.97970931,658.2510378
"Jul 31, 2016",655.1,655.28,624.37,624.68,-4.75%,,38.52755314,654.301504
"Aug 01, 2016",624.6,626.12,605.88,606.27,-2.99%,,33.81655694,648.6507388
"Aug 02, 2016",606.4,612.85,531.33,547.47,-10.20%,,23.80473856,636.7471225
"Aug 03, 2016",548.66,573.36,541.55,566.36,3.39%,,30.88420014,628.4662845
"Aug 04, 2016",566.33,579.5,565.78,578.29,2.08%,,34.9922043,622.5631922
"Aug 05, 2016",578.28,578.28,569.98,575.04,-0.56%,,34.39248952,616.9722284
"Aug 06, 2016",575.03,588.4,569.47,587.78,2.19%,,38.8189931,613.5378486
"Aug 07, 2016",587.77,597.51,586.82,592.69,0.83%,,40.48557347,611.0851606
"Aug 08, 2016",592.74,592.99,588.05,591.05,-0.28%,,40.09272752,608.7280828
"Aug 09, 2016",591.04,591.09,584.79,587.8,-0.55%,,39.2793164,606.2659554
"Aug 10, 2016",587.65,599.98,586.37,592.1,0.73%,,40.98529859,604.5993725
"Aug 11, 2016",592.12,597.54,589.12,589.12,-0.50%,,40.14354296,602.7782698
"Aug 12, 2016",588.8,589.91,583.81,587.56,-0.27%,,39.68406247,600.9878851
"Aug 13, 2016",587.36,589.77,584.98,585.59,-0.34%,,39.07580753,599.1763692
"Aug 14, 2016",585.59,585.67,564.78,570.47,-2.62%,,34.68197418,595.7991493
"Aug 15, 2016",570.49,573.58,563.24,567.24,-0.57%,,33.80742718,592.4392494
"Aug 16, 2016",567.24,581.74,566.72,577.44,1.78%,,39.03546746,590.6746318
"Aug 17, 2016",577.76,580.89,571.43,573.22,-0.73%,,37.70848344,588.6211457
"Aug 18, 2016",573.71,577.79,573.43,574.32,0.19%,,38.29729379,586.938658
"Aug 19, 2016",574.34,578.24,574.18,575.63,0.23%,,39.03635558,585.6082276
"Aug 20, 2016",576.08,582.82,575.46,581.7,1.05%,,42.47461132,585.1484362
"Aug 21, 2016",581.94,584.16,580.22,581.31,-0.07%,,42.3095042,584.6968554
"Aug 22, 2016",581.31,588.45,580.59,586.75,0.93%,,45.49233071,584.9384019
"Aug 23, 2016",586.77,589.47,581.63,583.41,-0.57%,,43.89122983,584.7585899
"Aug 24, 2016",583.41,583.59,579.86,580.18,-0.56%,,42.33932469,584.2199322
"Aug 25, 2016",580.18,580.45,575.17,577.76,-0.42%,,41.16493459,583.4599402
"Aug 26, 2016",577.75,580.62,576.86,579.65,0.33%,,42.5062177,583.0117119
"Aug 27, 2016",579.45,579.85,568.63,569.95,-1.69%,,37.74966873,581.47504
"Aug 28, 2016",569.83,574.04,569.74,573.91,0.69%,,40.66865363,580.5850353
"Aug 29, 2016",574.07,576.28,573.47,574.11,0.03%,,40.81958783,579.8232664
"Aug 30, 2016",574.11,578.36,574.11,577.5,0.59%,,43.44575895,579.5499409
"Aug 31, 2016",577.59,577.86,573.64,575.47,-0.35%,,42.23705569,579.0699479
"Sep 01, 2016",575.55,576.31,571.81,572.3,-0.55%,,40.34925668,578.2734834
"Sep 02, 2016",572.41,575.64,570.81,575.54,0.56%,,43.14625144,577.9518971
"Sep 03, 2016",575.55,599.5,574.06,598.21,3.86%,,57.98939586,580.3352034
"Sep 04, 2016",598.59,611.84,596.85,608.63,1.73%,,62.79716619,583.664003
"Sep 05, 2016",608.99,609.05,602.24,606.59,-0.34%,,61.31765766,586.3611791
"Sep 06, 2016",606.51,610.83,605.09,610.44,0.63%,,63.08529076,589.1939815
"Sep 07, 2016",610.57,614.54,608.51,614.54,0.67%,,64.9235341,592.1758661
"Sep 08, 2016",614.63,628.77,613.84,626.32,1.90%,,69.6065877,596.192823
"Sep 09, 2016",626.35,626.83,620.26,622.86,-0.55%,,66.78615818,599.3301379
"Sep 10, 2016",622.93,625.1,622.39,623.51,0.10%,,67.0562182,602.1748276
"Sep 11, 2016",623.42,628.82,600.51,606.72,-2.73%,,54.68688245,602.7095538
"Sep 12, 2016",607,608.46,605.41,608.24,0.25%,,55.48739457,603.3601945
"Sep 13, 2016",608.02,611.19,606.92,609.24,0.16%,,56.03765204,604.0519363
"Sep 14, 2016",608.84,611.95,608.41,610.68,0.24%,,56.86457338,604.8317085
"Sep 15, 2016",610.59,611.09,607.15,607.15,-0.58%,,54.17443507,605.1044487
"Sep 16, 2016",607.25,609.26,606.74,606.97,-0.03%,,54.03406228,605.3239253
"Sep 17, 2016",607.22,607.86,605.19,605.98,-0.16%,,53.21731283,605.4011106
"Sep 18, 2016",606.28,610.16,605.86,609.87,0.64%,,56.02972825,605.9268623
"Sep 19, 2016",609.87,610.93,608.27,609.23,-0.10%,,55.43921932,606.3154667
