"","Date","Open","High","Low","Close","Volume","Change","Order","RSI","EMA","S.P500"
"897",2014-06-24,7725,8250,7500,8200,5000,8.590334364,"sell",33.88129598,8890.511253,1949.97998
"898",2014-06-25,8375,8400,7575,7575,6200,-7.928080287,"buy",30.25826564,8735.745223,1959.530029
"899",2014-06-26,7525,8075,7500,7750,4500,2.283949197,"hold",32.43680228,8619.775197,1957.219971
"900",2014-06-27,7900,7975,7600,7650,2900,-1.298719553,"sell",31.82503306,8505.683997,1960.959961
"901",2014-06-30,7600,7675,7300,7450,4300,-2.649161545,"sell",30.58269436,8381.48588,1960.22998
"902",2014-07-01,7250,7375,6950,7075,3600,-5.164658886,"sell",28.34818412,8227.781659,1973.319946
"903",2014-07-02,7050,7050,6775,6925,3000,-2.142939146,"sell",27.48317983,8074.513228,1974.619995
"904",2014-07-03,6700,6750,6625,6725,1500,-2.930612659,"buy",26.32956681,7915.746966,1985.439941
"905",2014-07-07,6825,7025,6800,6975,3400,3.650040222,"buy",30.26968709,7805.070853,1977.650024
"906",2014-07-08,7125,7500,7075,7200,5100,3.174869831,"sell",33.70618783,7733.886046,1963.709961
"907",2014-07-09,7050,7125,6875,6950,3200,-3.533936645,"buy",31.82919483,7641.664159,1972.829956
"908",2014-07-10,7700,7750,7200,7425,5700,6.611102511,"sell",38.8023027,7616.174258,1964.680054
"909",2014-07-11,7350,7475,7125,7175,2600,-3.424992304,"sell",36.67592634,7564.271404,1967.569946
"910",2014-07-14,6875,6900,6700,6800,2300,-5.368014946,"buy",33.69327932,7474.357121,1977.099976
"911",2014-07-15,6700,7275,6675,7100,3800,4.317217187,"sell",38.03481327,7430.315107,1973.280029
"912",2014-07-16,6725,6950,6625,6750,3400,-5.055227916,"buy",35.14370307,7350.278035,1981.569946
"913",2014-07-17,6900,8200,6725,7900,9600,15.73202546,"sell",48.8904489,7414.951208,1958.119995
"914",2014-07-18,7375,7450,6875,6950,5000,-12.81210999,"buy",41.13405694,7360.251066,1978.219971
"915",2014-07-21,7075,7575,7025,7275,4200,4.570215348,"sell",44.3847365,7350.221528,1973.630005
"916",2014-07-22,6925,7075,6800,7025,3200,-3.496859784,"hold",42.44314038,7311.960172,1983.530029
"917",2014-07-23,6925,7200,6900,7125,2700,1.413451093,"sell",43.507674,7289.964858,1987.01001
"918",2014-07-24,7000,7225,6975,7000,2600,-1.76995771,"buy",42.45075334,7255.851345,1987.97998
"919",2014-07-25,7225,7425,7200,7350,3600,4.879016417,"hold",46.37862412,7266.927657,1978.339966
"920",2014-07-28,7325,7700,7225,7325,3500,-0.340715832,"hold",46.13639971,7273.759698,1978.910034
"921",2014-07-29,7250,7450,7075,7300,4100,-0.341880675,"buy",45.87835642,7276.846792,1969.949951
"922",2014-07-30,7175,7550,7125,7475,5300,2.368977112,"buy",48.06796717,7300.158934,1970.069946
"923",2014-07-31,7950,8875,7825,8675,11800,14.88812066,"buy",60.01417109,7461.904942,1930.670044
"924",2014-08-01,8825,9875,8200,9500,13700,9.084647277,"sell",65.83326615,7701.680831,1925.150024
"925",2014-08-04,9350,9525,8275,8575,7500,-10.24408056,"buy",55.99398843,7804.424263,1938.98999
"926",2014-08-05,9000,10100,8800,9775,8700,13.09771128,"hold",63.59545835,8036.256702,1920.209961
"927",2014-08-06,10225,10275,9125,9900,8400,1.270665127,"buy",64.28747974,8255.52062,1920.23999
"928",2014-08-07,9375,10675,9300,10325,11100,4.203338171,"sell",66.61142273,8498.988782,1909.569946
"929",2014-08-08,10325,10625,9475,9550,9700,-7.802698435,"sell",59.06359002,8622.637161,1931.589966
"930",2014-08-11,9075,9175,8225,8625,7400,-10.18761916,"hold",51.55483898,8622.915142,1936.920044
"931",2014-08-12,8675,8775,8325,8550,4600,-0.873367997,"sell",50.9888251,8614.33689,1933.75
"932",2014-08-13,8150,8300,7525,7625,6400,-11.44989605,"sell",44.49978167,8497.944315,1946.719971
"933",2014-08-14,7500,7525,7125,7150,4400,-6.431996579,"hold",41.57386069,8339.362631,1955.180054
"934",2014-08-15,6875,7950,6800,7175,13700,0.349040494,"sell",41.79079461,8202.378792,1955.060059
"935",2014-08-18,6775,6875,6700,6725,6400,-6.477083616,"sell",38.98488473,8028.569522,1971.73999
"936",2014-08-19,6550,6675,6500,6550,4000,-2.636687584,"hold",37.918642,7854.620166,1981.599976
"937",2014-08-20,6750,6875,6575,6625,7100,1.138532223,"hold",38.69253529,7709.95897,1986.51001
"938",2014-08-21,6700,6825,6650,6725,4000,1.498155362,"hold",39.77061708,7594.081445,1992.369995
"939",2014-08-22,6675,6925,6575,6650,7100,-1.121507082,"sell",39.21366006,7483.013039,1988.400024
"940",2014-08-25,6500,6600,6450,6525,4700,-1.897590146,"buy",38.25216124,7370.305623,1997.920044
"941",2014-08-26,6575,6700,6500,6650,3300,1.897590146,"hold",39.84070364,7285.563785,2000.02002
"942",2014-08-27,6650,6800,6600,6700,4200,0.749067173,"buy",40.50008711,7216.673928,2000.119995
"943",2014-08-28,7075,7100,6800,6925,5800,3.303052568,"hold",43.50113041,7182.359348,1996.73999
"944",2014-08-29,6800,7000,6750,6850,4600,-1.08893998,"hold",42.72751171,7143.258248,2003.369995
"945",2014-09-02,6825,7025,6800,6925,3700,1.08893998,"sell",43.80377431,7117.580807,2002.280029
"946",2014-09-03,6700,6925,6700,6750,4200,-2.559554719,"hold",41.82859319,7074.336006,2000.719971
"947",2014-09-04,6700,6925,6525,6775,5600,0.369686188,"sell",42.22935768,7039.120006,1997.650024
"948",2014-09-05,6775,6925,6550,6550,4800,-3.377431712,"hold",39.58604252,6981.576476,2007.709961
"949",2014-09-08,6600,6675,6525,6575,3100,0.380952842,"buy",40.03517372,6933.743949,2001.540039
"950",2014-09-09,6600,6950,6600,6850,5800,4.097407421,"hold",44.88866485,6923.89172,1988.439941
"951",2014-09-10,6950,7150,6725,6800,5500,-0.732604009,"hold",44.18835936,6909.316223,1995.689941
"952",2014-09-11,7000,7075,6750,6775,2800,-0.368324542,"buy",43.82024704,6893.514315,1997.449951
"953",2014-09-12,6800,7250,6775,7050,5400,3.978825006,"buy",48.86635561,6911.924395,1985.540039
"954",2014-09-15,7125,7500,7100,7425,5800,5.182506786,"sell",54.8251299,6972.286231,1984.130005
"955",2014-09-16,7575,7625,6675,6700,8300,-10.27451583,"sell",44.12029411,6940.252557,1998.97998
"956",2014-09-17,6650,6775,6400,6600,8400,-1.503787736,"sell",42.87672863,6900.222844,2001.569946
"957",2014-09-18,6500,6575,6400,6425,4500,-2.687301825,"hold",40.71402489,6844.314274,2011.359985
"958",2014-09-19,6300,6575,6250,6400,5500,-0.389864042,"buy",40.40051666,6792.042007,2010.400024
"959",2014-09-22,6550,6900,6525,6800,7200,6.062462182,"buy",47.3819462,6792.978241,1994.290039
"960",2014-09-23,7125,7250,6850,7225,9500,6.062462182,"sell",53.60099739,6843.804331,1982.77002
"961",2014-09-24,7175,7300,6775,6775,6700,-6.430786723,"buy",47.23506353,6835.709703,1998.300049
"962",2014-09-25,6925,7925,6900,7750,15000,13.44534766,"sell",58.6843955,6943.273268,1965.98999
"963",2014-09-26,7575,7700,7100,7300,6800,-5.981849521,"buy",52.97134207,6985.241119,1982.849976
"964",2014-09-29,8000,8175,7550,7925,10700,8.214797161,"buy",58.94888609,7095.800987,1977.800049
"965",2014-09-30,8000,8275,7700,8125,10200,2.492340845,"buy",60.67155431,7216.883224,1972.290039
"966",2014-10-01,8125,8875,8125,8475,13700,4.217492505,"sell",63.55392722,7364.896962,1946.160034
"967",2014-10-02,8600,9075,8000,8275,14800,-2.3881732,"sell",60.81125453,7471.967908,1946.170044
"968",2014-10-03,7750,7875,7175,7350,9800,-11.8538608,"buy",50.0526675,7457.618742,1967.900024
"969",2014-10-06,7025,7600,6900,7525,7900,2.353049741,"buy",51.79041112,7465.545949,1964.819946
"970",2014-10-07,7900,8600,7825,8575,14700,13.06201824,"sell",60.63902399,7596.069955,1935.099976
"971",2014-10-08,8675,8850,7150,7225,15600,-17.13037591,"buy",48.35112792,7552.414666,1968.890015
"972",2014-10-09,7400,8450,7250,8375,15900,14.77038437,"buy",56.44744833,7649.189411,1928.209961
"973",2014-10-10,8550,10300,8175,10300,21900,20.68928175,"buy",66.04306526,7961.049481,1906.130005
"974",2014-10-13,9900,12450,9550,12325,26300,17.94858247,"sell",72.82567763,8474.455424,1874.73999
"975",2014-10-14,11675,12900,10425,11925,25500,-3.299268315,"buy",69.85742581,8880.401845,1877.699951
"976",2014-10-15,13475,15025,12025,12200,29300,2.279891496,"buy",70.7403881,9270.942804,1862.48999
"977",2014-10-16,15175,15375,11950,12550,35800,2.828471384,"sell",71.86980578,9656.714239,1862.76001
"978",2014-10-17,10825,12000,10425,11450,15200,-9.173093558,"sell",63.56527203,9867.689034,1886.76001
"979",2014-10-20,11625,11725,9675,9750,10200,-16.0722445,"sell",53.31255048,9853.843266,1904.01001
"980",2014-10-21,9025,9150,8200,8300,12400,-16.10117702,"buy",46.43314211,9671.038176,1941.280029
"981",2014-10-22,8150,9600,7950,9525,16800,13.76644062,"sell",52.06123483,9653.857214,1927.109985
"982",2014-10-23,8450,8775,8025,8475,11600,-11.67992677,"sell",47.45849017,9515.16813,1950.819946
"983",2014-10-24,8525,9375,8250,8275,10600,-2.3881732,"sell",46.61314093,9369.265997,1964.579956
"984",2014-10-27,8575,8850,8025,8100,12500,-2.137485958,"sell",45.84366627,9219.940585,1961.630005
"985",2014-10-28,7875,7900,7050,7100,13300,-13.17692776,"buy",41.61606865,8970.535811,1985.050049
"986",2014-10-29,7125,7675,7000,7300,13100,2.777956411,"hold",42.75312186,8774.002186,1982.300049
"987",2014-10-30,7525,7800,7050,7350,12500,0.682596507,"sell",43.05172387,8606.472517,1994.650024
"988",2014-10-31,6925,7225,6875,7000,10600,-4.879016417,"buy",41.42293602,8417.47575,2018.050049
"989",2014-11-03,7000,7350,6900,7225,9100,3.163708494,"hold",42.91804205,8277.184486,2017.810059
"990",2014-11-04,7325,7700,7075,7125,11000,-1.393750784,"sell",42.40006198,8141.63337,2012.099976
"991",2014-11-05,6900,7200,6875,6975,7300,-2.127739845,"sell",41.58923165,8004.382385,2023.569946
"992",2014-11-06,6875,7125,6550,6625,9500,-5.148195584,"sell",39.68235582,7842.102104,2031.209961
"993",2014-11-07,6600,6775,6425,6475,9200,-2.290176429,"sell",38.86001402,7681.266563,2031.920044
"994",2014-11-10,6450,6450,5950,6050,11400,-6.789033554,"hold",36.54894898,7489.352849,2038.26001
"995",2014-11-11,6025,6300,5900,5975,7400,-1.247417423,"buy",36.14047901,7311.193691,2039.680054
"996",2014-11-12,6325,6350,6025,6150,6700,2.8867984,"buy",37.88487107,7174.582668,2038.25
"997",2014-11-13,6225,6600,6025,6250,8900,1.612938193,"hold",38.91175819,7065.808237,2039.329956
"998",2014-11-14,6300,6550,6250,6300,6500,0.796816965,"hold",39.45075813,6975.71315,2039.819946
"999",2014-11-17,6450,6500,6150,6300,7800,0,"sell",39.45075813,6896.217485,2041.319946
"1000",2014-11-18,6225,6275,5975,6150,7200,-2.409755158,"buy",38.27573807,6808.427193,2051.800049
"1001",2014-11-19,6250,6450,6150,6325,7700,2.80579528,"sell",40.50223476,6751.553406,2048.719971
"1002",2014-11-20,6525,6575,6150,6225,6000,-1.593659226,"sell",39.62269239,6689.605946,2052.75
"1003",2014-11-21,5900,6150,5900,6050,7400,-2.851517031,"sell",38.06484615,6614.358188,2063.5
"1004",2014-11-24,5975,6025,5825,5850,5900,-3.36166108,"sell",36.30790031,6524.433695,2069.409912
"1005",2014-11-25,5775,5950,5750,5750,7000,-1.724180643,"sell",35.42740247,6433.323849,2067.030029
"1006",2014-11-26,5800,5825,5550,5550,5700,-3.540192705,"buy",33.66879308,6329.403396,2072.830078
"1007",2014-11-28,5575,5825,5525,5775,4100,3.974032865,"buy",37.43168498,6264.179467,2067.560059
"1008",2014-12-01,6000,6300,5975,6200,11900,7.101103564,"sell",43.90489773,6256.628941,2053.439941
"1009",2014-12-02,6175,6175,5575,5625,9100,-9.732834396,"sell",38.15361506,6182.319654,2066.550049
"1010",2014-12-03,5525,5550,5375,5450,7100,-3.160533942,"hold",36.58294386,6096.164401,2074.330078
"1011",2014-12-04,5550,5725,5300,5375,10000,-1.385703466,"sell",35.90082213,6011.32153,2071.919922
"1012",2014-12-05,5250,5325,5025,5200,8700,-3.309994843,"buy",34.29401754,5915.871938,2075.370117
"1013",2014-12-08,5300,5650,5100,5525,10500,6.062462182,"hold",39.69236647,5869.887004,2060.310059
"1014",2014-12-09,6050,6250,5500,5600,13800,1.348335034,"buy",40.89910365,5838.135592,2059.820068
"1015",2014-12-10,5800,6725,5750,6700,18800,17.93409287,"buy",55.09222829,5939.531405,2026.140015
"1016",2014-12-11,6500,7525,6025,7525,21000,11.61232842,"buy",62.38779018,6126.057122,2035.329956
"1017",2014-12-12,8150,8350,7300,8300,23400,9.802470417,"sell",67.69681779,6381.815108,2002.329956
"1018",2014-12-15,7525,8525,6925,7875,22500,-5.256233009,"buy",62.48782835,6557.483918,1989.630005
"1019",2014-12-16,8275,8600,7000,8600,21400,8.806901855,"sell",67.13372428,6797.779928,1972.73999
"1020",2014-12-17,8725,8800,6825,6900,18100,-22.02407917,"sell",51.13988816,6809.805819,2012.890015
"1021",2014-12-18,6250,6825,6175,6450,12500,-6.74412808,"sell",47.88764046,6767.475722,2061.22998
"1022",2014-12-19,6400,6600,6200,6325,9100,-1.957009619,"sell",46.99362511,6715.419755,2070.649902
"1023",2014-12-22,6050,6125,5750,5775,9300,-9.097177821,"hold",43.17431963,6604.782137,2078.540039
"1024",2014-12-23,5700,6025,5675,5775,5700,0,"hold",43.17431963,6507.160709,2082.169922
"1025",2014-12-24,5675,5800,5650,5725,2600,-0.869570697,"buy",42.80750886,6415.141802,2081.879883
"1026",2014-12-26,5700,5875,5625,5825,3100,1.731645001,"hold",43.83527637,6345.713355,2088.77002
"1027",2014-12-29,5875,5925,5700,5750,4400,-1.295914464,"buy",43.20813231,6275.629431,2090.570068
"1028",2014-12-30,5950,6100,5775,6025,13555600,4.671762457,"buy",46.24495152,6246.143615,2080.350098
"1029",2014-12-31,6000,7125,5925,6900,30565400,13.56039322,"sell",54.56917048,6323.067896,2058.899902
"1030",2015-01-02,6525,7475,6300,6650,45161500,-3.690455694,"buy",52.08733486,6361.530496,2058.199951
"1031",2015-01-05,7075,7875,7025,7625,43939900,13.68154678,"buy",59.77167977,6510.173967,2020.579956
"1032",2015-01-06,7600,8600,7400,8025,63495400,5.112934652,"sell",62.43360642,6688.388795,2002.609985
"1033",2015-01-07,7525,7875,7275,7475,33961300,-7.099754974,"sell",56.86207866,6780.931289,2025.900024
"1034",2015-01-08,6975,7000,6500,6600,32615000,-12.44944702,"buy",49.32123606,6759.645255,2062.139893
"1035",2015-01-09,6500,7150,6450,7025,27774000,6.240556619,"buy",52.60870233,6790.863461,2044.810059
"1036",2015-01-12,7150,8075,7100,7675,41803600,8.849307825,"buy",57.18334462,6894.879524,2028.26001
"1037",2015-01-13,7375,8550,7150,8150,50316900,6.004963378,"buy",60.20633921,7042.540757,2023.030029
"1038",2015-01-14,8925,9075,8350,8450,52215100,3.614851412,"buy",62.02973355,7208.124197,2011.27002
"1039",2015-01-15,8300,8975,8050,8950,49786300,5.748709092,"sell",64.91521915,7413.050762,1992.670044
"1040",2015-01-16,9000,9350,8375,8575,41231900,-4.280253923,"sell",61.16119408,7549.750672,2019.420044
"1041",2015-01-20,8075,9000,8050,8425,31676300,-1.764751681,"sell",59.67462527,7652.721182,2022.550049
"1042",2015-01-21,8625,8850,7650,7675,39142000,-9.323518277,"sell",52.76844311,7655.342219,2032.119995
"1043",2015-01-22,7250,7800,6700,6750,41566000,-12.84257886,"buy",45.7378884,7548.83137,2063.149902
"1044",2015-01-23,6900,7100,6550,7050,24216000,4.348511194,"sell",48.1506947,7490.145326,2051.820068
"1045",2015-01-26,6950,7175,6450,6475,25048000,-8.507900924,"buy",44.10285124,7370.716464,2057.090088
"1046",2015-01-27,7050,7125,6575,6925,32384100,6.718944449,"buy",47.80122513,7318.279233,2029.550049
"1047",2015-01-28,6625,8175,6625,8000,46697000,14.43034896,"sell",55.39391857,7398.481676,2002.160034
"1048",2015-01-29,7950,8575,7325,7475,56087100,-6.78774224,"buy",51.45734433,7407.483832,2021.25
"1049",2015-01-30,7925,8950,7600,8850,59454300,16.88533397,"sell",59.56261464,7577.191617,1994.98999
"1050",2015-02-02,8350,9125,7975,7975,48386200,-10.41058103,"sell",53.44678227,7623.992603,2020.849976
"1051",2015-02-03,7750,7875,7225,7275,38664100,-9.186783561,"buy",49.10303245,7582.93465,2050.030029
"1052",2015-02-04,7475,7750,7050,7625,42183000,4.698850944,"sell",51.23700251,7587.883514,2041.51001
"1053",2015-02-05,7450,7475,7050,7150,29487600,-6.431996579,"buy",48.27857389,7536.367807,2062.52002
"1054",2015-02-06,6950,7975,6875,7650,47840200,6.759329113,"hold",51.4559901,7549.7363,2055.469971
"1055",2015-02-09,7975,8075,7700,7750,35543800,1.298719553,"sell",52.08992569,7573.296735,2046.73999
"1056",2015-02-10,7425,7700,7125,7200,34514300,-7.361181734,"hold",48.35007698,7529.379472,2068.590088
"1057",2015-02-11,7350,7500,7225,7275,26112000,1.036278704,"sell",48.88896463,7499.452476,2068.530029
"1058",2015-02-12,6975,7025,6500,6550,51878500,-10.49787634,"sell",44.09913516,7387.752184,2088.47998
"1059",2015-02-13,6500,6725,6350,6425,28245700,-1.926841887,"hold",43.31124341,7274.487222,2096.98999
"1060",2015-02-17,6550,6625,6325,6450,25652300,0.388350003,"sell",43.52855359,7177.488725,2100.340088
"1061",2015-02-18,6625,6625,6250,6325,23721200,-1.957009619,"sell",42.64823695,7077.195934,2099.679932
"1062",2015-02-19,6475,6475,6050,6050,24224400,-4.445176257,"sell",40.69818114,6956.349353,2097.449951
"1063",2015-02-20,6275,6350,5600,5700,39805400,-5.95920972,"hold",38.29801006,6808.543547,2110.300049
"1064",2015-02-23,5800,5850,5650,5750,18615900,0.873367997,"sell",38.85280233,6684.009012,2109.659912
"1065",2015-02-24,5700,5700,5250,5325,39027500,-7.678714321,"buy",35.89814672,6524.125599,2115.47998
"1066",2015-02-25,5375,5500,4975,5425,44861300,1.860518783,"sell",37.11003237,6394.816705,2113.860107
"1067",2015-02-26,5400,5475,5100,5200,37738700,-4.235927384,"hold",35.48449525,6254.250034,2110.73999
"1068",2015-02-27,5225,5325,5025,5200,31334100,0,"sell",35.48449525,6130.220618,2104.5
"1069",2015-03-02,5200,5200,4950,4975,30886200,-4.423325498,"buy",33.76898645,5994.31231,2117.389893
"1070",2015-03-03,5075,5300,4975,5075,33518800,1.990115432,"hold",35.26688698,5886.157921,2107.780029
"1071",2015-03-04,5225,5375,5000,5025,31416300,-0.990107098,"sell",34.84257383,5784.845224,2098.530029
"1072",2015-03-05,4950,5125,4925,4950,24569400,-1.503787736,"buy",34.17830207,5686.628139,2101.040039
"1073",2015-03-06,5075,5275,4950,5250,40152100,5.884050002,"sell",39.17371645,5635.260123,2071.26001
"1074",2015-03-09,5225,5250,5000,5075,20906300,-3.390155168,"buy",37.39104418,5569.347167,2079.429932
"1075",2015-03-10,5325,5475,5250,5350,30344200,5.277003598,"buy",41.86789011,5543.541618,2044.160034
"1076",2015-03-11,5350,5625,5325,5550,25487000,3.670136685,"sell",44.9508528,5544.301428,2040.23999
"1077",2015-03-12,5375,5400,5025,5025,33369500,-9.937247381,"buy",39.09033997,5483.207142,2065.949951
"1078",2015-03-13,5075,5400,5025,5175,27709800,2.941388521,"sell",41.43953379,5446.947478,2053.399902
"1079",2015-03-16,5075,5100,4925,5025,29014800,-2.941388521,"sell",39.78697003,5397.306598,2081.189941
"1080",2015-03-17,5125,5175,4925,4925,20194900,-2.010117932,"sell",38.67953555,5341.741116,2074.280029
"1081",2015-03-18,5000,5050,4475,4575,38874300,-7.37175759,"sell",35.00685622,5251.536279,2099.5
"1082",2015-03-19,4700,4750,4450,4475,31008000,-2.2100347,"sell",34.01313389,5160.17907,2089.27002
"1083",2015-03-20,4375,4400,4075,4325,37549000,-3.409421134,"sell",32.52184082,5061.922709,2108.100098
"1084",2015-03-23,4300,4300,4125,4225,18485900,-2.339287957,"sell",31.52935378,4963.461213,2104.419922
"1085",2015-03-24,4250,4275,4025,4125,23564300,-2.395324102,"buy",30.52611135,4864.818718,2091.5
"1086",2015-03-25,4150,4475,4075,4475,32121100,8.144033194,"sell",37.96610555,4818.957692,2061.050049
"1087",2015-03-26,4675,4725,4350,4400,33977500,-1.69018108,"sell",37.05047007,4769.668552,2056.149902
"1088",2015-03-27,4450,4450,4275,4300,14772200,-2.298951822,"sell",35.81036432,4714.413428,2061.02002
"1089",2015-03-30,4100,4150,4025,4050,18966400,-5.989814158,"buy",32.85012565,4636.247142,2086.23999
"1090",2015-03-31,4125,4275,4075,4250,18425400,4.820210182,"hold",37.31449183,4590.806302,2067.889893
"1091",2015-04-01,4250,4500,4225,4250,22168600,0,"sell",37.31449183,4550.711443,2059.689941
"1092",2015-04-02,4200,4225,4075,4075,15873200,-4.204823624,"sell",34.9561049,4494.745391,2066.959961
"1093",2015-04-06,4175,4225,3900,3925,20402200,-3.750439546,"hold",33.02914469,4427.716521,2080.620117
"1094",2015-04-07,3875,3900,3800,3875,15719300,-1.282068843,"sell",32.38822981,4362.691048,2076.330078
"1095",2015-04-08,3850,3950,3750,3750,17394900,-3.278982282,"sell",30.78018219,4290.609749,2081.899902
"1096",2015-04-09,3750,3825,3475,3500,29393500,-6.899287149,"sell",27.80663516,4197.596837,2091.179932
"1097",2015-04-10,3400,3450,3175,3175,27950900,-9.745533615,"buy",24.49388062,4077.291327,2102.060059
"1098",2015-04-13,3125,3375,3025,3350,24471500,5.365271349,"sell",29.37309989,3991.727641,2092.429932
"1099",2015-04-14,3425,3475,3200,3275,16723200,-2.264247675,"sell",28.52242706,3907.406742,2095.840088
"1100",2015-04-15,3175,3200,3050,3125,6800,-4.68835859,"sell",26.84773446,3815.35889,2106.629883
"1101",2015-04-16,3175,3200,2950,3000,22094100,-4.082199452,"buy",25.50386213,3719.434315,2104.98999
"1102",2015-04-17,3200,3350,3150,3175,36975000,5.669534368,"sell",30.73142586,3655.383219,2081.179932
"1103",2015-04-20,3050,3100,2950,2975,22750200,-6.506359335,"hold",28.28828334,3575.338134,2100.399902
"1104",2015-04-21,2925,3075,2900,2975,5400,0,"hold",28.28828334,3504.710119,2097.290039
"1105",2015-04-22,2975,3075,2900,2950,16889400,-0.843886865,"sell",27.96597214,3439.450105,2107.959961
"1106",2015-04-23,2950,2975,2850,2900,18626800,-1.709443336,"sell",27.2961118,3375.985386,2112.929932
"1107",2015-04-24,2850,2900,2825,2825,8707600,-2.620237239,"buy",26.27929211,3311.163576,2117.689941
"1108",2015-04-27,2775,3025,2775,3000,15121700,6.010392407,"sell",32.58934735,3274.556097,2108.919922
"1109",2015-04-28,3000,3175,2800,2800,25682800,-6.899287149,"buy",29.48337561,3218.725968,2114.76001
"1110",2015-04-29,2925,3025,2825,2950,20889500,5.218575317,"buy",34.52362915,3187.111148,2106.850098
"1111",2015-04-30,3025,3175,2925,3050,26881600,3.333642027,"sell",37.71962014,3170.980425,2085.51001
"1112",2015-05-01,2975,3000,2800,2825,19165200,-7.663322602,"hold",33.73022228,3130.276845,2108.290039
"1113",2015-05-04,2775,2850,2725,2825,17188300,0,"buy",33.73022228,3094.361922,2114.48999
"1114",2015-05-05,2850,2975,2800,2950,24809700,4.329680575,"buy",37.95809611,3077.378167,2089.459961
"1115",2015-05-06,2875,3200,2875,3075,31709600,4.149973091,"sell",41.94667587,3077.098382,2080.149902
"1116",2015-05-07,3125,3150,2950,3000,20126100,-2.469261259,"sell",40.27369648,3068.027985,2088
"1117",2015-05-08,2800,2850,2700,2725,39018900,-9.614386055,"buy",34.79403259,3027.671751,2116.100098
"1118",2015-05-11,2775,2850,2750,2850,15296300,4.485056617,"hold",38.86576222,3006.769192,2105.330078
"1119",2015-05-12,2950,3000,2825,2825,26092000,-0.881062968,"sell",38.34997409,2985.384581,2099.120117
"1120",2015-05-13,2800,2850,2750,2750,16867600,-2.690745292,"sell",36.77329733,2957.692278,2098.47998
"1121",2015-05-14,2700,2750,2625,2625,31010400,-4.652001563,"hold",34.24619218,2918.55201,2121.100098
"1122",2015-05-15,2600,2700,2600,2600,23552800,-0.956945102,"sell",33.7466909,2881.075303,2122.72998
"1123",2015-05-18,2600,2625,2350,2425,35280900,-6.967992064,"sell",30.40371185,2827.419385,2129.199951
"1124",2015-05-19,2375,2450,2300,2325,19811500,-4.211148535,"hold",28.65677803,2768.311222,2127.830078
"1125",2015-05-20,2350,2400,2300,2325,14791300,0,"sell",28.65677803,2716.15696,2125.850098
"1126",2015-05-21,2375,2375,2175,2200,15733400,-5.526267868,"hold",26.45329831,2655.432612,2130.820068
"1127",2015-05-22,2200,2225,2150,2200,13683800,0,"buy",26.45329831,2601.852305,2126.060059
"1128",2015-05-26,2250,2375,2225,2350,21625500,6.595796779,"sell",33.56286608,2572.222622,2104.199951
"1129",2015-05-27,2300,2325,2150,2175,11394200,-7.738666362,"buy",29.9279944,2525.490549,2123.47998
"1130",2015-05-28,2250,2300,2200,2225,8030500,2.272825108,"hold",32.18771659,2490.138719,2120.790039
"1131",2015-05-29,2250,2300,2175,2225,12332300,0,"hold",32.18771659,2458.945929,2107.389893
"1132",2015-06-01,2200,2275,2175,2200,6758500,-1.129955525,"buy",31.59684435,2428.481702,2111.72998
"1133",2015-06-02,2250,2300,2200,2250,10669700,2.247285585,"sell",34.19852349,2407.483855,2109.600098
"1134",2015-06-03,2225,2250,2175,2200,12303700,-2.247285585,"buy",32.852863,2383.073989,2114.070068
"1135",2015-06-04,2275,2350,2225,2350,14696900,6.595796779,"sell",40.42623257,2379.182932,2095.840088
"1136",2015-06-05,2350,2375,2250,2275,10008400,-3.243527575,"buy",38.11164291,2366.926116,2092.830078
"1137",2015-06-08,2275,2350,2250,2325,8425300,2.173998664,"sell",40.55517591,2361.993632,2079.280029
"1138",2015-06-09,2350,2400,2275,2275,9690200,-2.173998664,"sell",38.9010986,2351.759087,2080.149902
"1139",2015-06-10,2225,2225,2100,2100,22530600,-8.004270767,"sell",33.71764229,2322.140371,2105.199951
"1140",2015-06-11,2075,2100,2025,2025,17384100,-3.636764417,"buy",31.76418809,2287.18268,2108.860107
"1141",2015-06-12,2075,2125,2050,2075,10322900,2.439145312,"buy",34.48910336,2262.220012,2094.110107
"1142",2015-06-15,2175,2225,2125,2225,22128000,6.979576194,"sell",41.97527328,2257.841187,2084.429932
"1143",2015-06-16,2250,2275,2125,2150,10172800,-3.428907348,"hold",39.54216589,2245.153989,2096.290039
"1144",2015-06-17,2125,2225,2075,2125,13512800,-1.169603976,"sell",38.73614268,2231.018225,2100.439941
"1145",2015-06-18,2050,2075,1975,2000,15524500,-6.062462182,"buy",34.90499128,2203.83961,2121.23999
"1146",2015-06-19,2000,2050,2000,2050,7719500,2.469261259,"sell",37.56501571,2185.740833,2109.98999
"1147",2015-06-22,1950,1975,1875,1875,17009600,-8.923113373,"sell",32.55130705,2149.183088,2122.850098
"1148",2015-06-23,1832.5,1837.5,1750,1750,3401100,-6.899287149,"buy",29.52051527,2102.220372,2124.199951
"1149",2015-06-24,1770,1820,1725,1810,4596000,3.371105734,"buy",32.75690834,2067.841504,2108.580078
"1150",2015-06-25,1785,1862.5,1755,1842.5,3943300,1.77964998,"hold",34.51112356,2041.330739,2102.310059
"1151",2015-06-26,1830,1897.5,1800,1820,4117700,-1.228684399,"buy",33.8526896,2015.291829,2101.48999
"1152",2015-06-29,2045,2482.5,1990,2435,18054400,29.11102554,"hold",57.6414387,2064.669261,2057.639893
